path,type,size,parent_directory
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal\fft.pyi,file,1887,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal\flatiter.pyi,file,842,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal\fromnumeric.pyi,file,13928,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal\getlimits.pyi,file,1594,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal\histograms.pyi,file,1410,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal\index_tricks.pyi,file,3547,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal\lib_function_base.pyi,file,9490,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal\lib_polynomial.pyi,file,6464,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal\lib_utils.pyi,file,947,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal\lib_version.pyi,file,623,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal\linalg.pyi,file,6486,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal\matrix.pyi,file,3102,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal\memmap.pyi,file,773,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal\mod.pyi,file,6136,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal\modules.pyi,file,1957,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal\multiarray.pyi,file,5814,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal\nbit_base_example.pyi,file,521,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal\ndarray_conversion.pyi,file,1964,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal\ndarray_misc.pyi,file,7973,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal\ndarray_shape_manipulation.pyi,file,939,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal\nditer.pyi,file,2113,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal\nested_sequence.pyi,file,674,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal\npyio.pyi,file,4556,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal\numeric.pyi,file,6935,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal\numerictypes.pyi,file,1828,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal\random.pyi,file,130927,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal\rec.pyi,file,3508,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal\scalars.pyi,file,5860,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal\shape_base.pyi,file,2689,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal\stride_tricks.pyi,file,1591,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal\testing.pyi,file,9198,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal\twodim_base.pyi,file,3399,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal\type_check.pyi,file,3104,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal\ufunclike.pyi,file,1348,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal\ufuncs.pyi,file,2987,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal\ufunc_config.pyi,file,1329,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal\version.pyi,file,321,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal\warnings_and_errors.pyi,file,429,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data\reveal,directory,341862,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\data
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\__pycache__\test_generic_alias.cpython-310.pyc,file,9060,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\__pycache__
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\__pycache__\test_isfile.cpython-310.pyc,file,1031,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\__pycache__
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\__pycache__\test_runtime.cpython-310.pyc,file,3723,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\__pycache__
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\__pycache__\test_typing.cpython-310.pyc,file,12876,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\__pycache__
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\__pycache__\__init__.cpython-310.pyc,file,177,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\__pycache__
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests\__pycache__,directory,26867,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\tests
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\__pycache__\mypy_plugin.cpython-310.pyc,file,6658,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\__pycache__
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\__pycache__\setup.cpython-310.pyc,file,589,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\__pycache__
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\__pycache__\__init__.cpython-310.pyc,file,5242,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\__pycache__
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing\__pycache__,directory,12489,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\typing
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_pyinstaller\hook-numpy.py,file,1462,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_pyinstaller
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_pyinstaller\pyinstaller-smoke.py,file,1175,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_pyinstaller
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_pyinstaller\test_pyinstaller.py,file,1170,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_pyinstaller
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_pyinstaller\__init__.py,file,0,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_pyinstaller
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_pyinstaller,directory,3807,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_pyinstaller\__pycache__\hook-numpy.cpython-310.pyc,file,889,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_pyinstaller\__pycache__
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_pyinstaller\__pycache__\pyinstaller-smoke.cpython-310.pyc,file,1498,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_pyinstaller\__pycache__
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_pyinstaller\__pycache__\test_pyinstaller.cpython-310.pyc,file,1074,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_pyinstaller\__pycache__
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_pyinstaller\__pycache__\__init__.cpython-310.pyc,file,177,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_pyinstaller\__pycache__
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_pyinstaller\__pycache__,directory,3638,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_pyinstaller
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing\setup.py,file,347,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing\_add_docstring.py,file,4077,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing\_array_like.py,file,4370,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing\_callable.pyi,file,11462,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing\_char_codes.py,file,6027,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing\_dtype_like.py,file,5877,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing\_extended_precision.py,file,1154,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing\_generic_alias.py,file,7724,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing\_nbit.py,file,361,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing\_nested_sequence.py,file,2791,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing\_scalars.py,file,987,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing\_shape.py,file,197,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing\_ufunc.pyi,file,13083,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing\__init__.py,file,7333,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing,directory,65790,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing\__pycache__\setup.cpython-310.pyc,file,553,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing\__pycache__
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing\__pycache__\_add_docstring.cpython-310.pyc,file,3803,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing\__pycache__
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing\__pycache__\_array_like.cpython-310.pyc,file,3383,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing\__pycache__
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing\__pycache__\_char_codes.cpython-310.pyc,file,5096,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing\__pycache__
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing\__pycache__\_dtype_like.cpython-310.pyc,file,3679,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing\__pycache__
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing\__pycache__\_extended_precision.cpython-310.pyc,file,995,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing\__pycache__
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing\__pycache__\_generic_alias.cpython-310.pyc,file,7869,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing\__pycache__
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing\__pycache__\_nbit.cpython-310.pyc,file,471,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing\__pycache__
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing\__pycache__\_nested_sequence.cpython-310.pyc,file,3500,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing\__pycache__
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing\__pycache__\_scalars.cpython-310.pyc,file,746,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing\__pycache__
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing\__pycache__\_shape.cpython-310.pyc,file,323,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing\__pycache__
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing\__pycache__\__init__.cpython-310.pyc,file,6202,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing\__pycache__
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing\__pycache__,directory,36620,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\_typing
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\__pycache__\conftest.cpython-310.pyc,file,3344,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\__pycache__
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\__pycache__\ctypeslib.cpython-310.pyc,file,14609,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\__pycache__
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\__pycache__\dual.cpython-310.pyc,file,2120,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\__pycache__
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\__pycache__\matlib.cpython-310.pyc,file,10364,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\__pycache__
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\__pycache__\setup.cpython-310.pyc,file,979,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\__pycache__
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\__pycache__\version.cpython-310.pyc,file,590,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\__pycache__
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\__pycache__\_distributor_init.cpython-310.pyc,file,948,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\__pycache__
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\__pycache__\_globals.cpython-310.pyc,file,4460,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\__pycache__
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\__pycache__\_pytesttester.cpython-310.pyc,file,5837,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\__pycache__
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\__pycache__\_version.cpython-310.pyc,file,489,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\__pycache__
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\__pycache__\__config__.cpython-310.pyc,file,4406,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\__pycache__
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\__pycache__\__init__.cpython-310.pyc,file,11000,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\__pycache__
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy\__pycache__,directory,59146,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy-1.23.4.dist-info\entry_points.txt,file,144,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy-1.23.4.dist-info
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy-1.23.4.dist-info\INSTALLER,file,4,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy-1.23.4.dist-info
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy-1.23.4.dist-info\LICENSE.txt,file,48809,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy-1.23.4.dist-info
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy-1.23.4.dist-info\LICENSES_bundled.txt,file,656,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy-1.23.4.dist-info
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy-1.23.4.dist-info\METADATA,file,2296,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy-1.23.4.dist-info
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy-1.23.4.dist-info\RECORD,file,109175,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy-1.23.4.dist-info
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy-1.23.4.dist-info\top_level.txt,file,6,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy-1.23.4.dist-info
E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy-1.23.4.dist-info\WHEEL,file,102,E:\GB\Programm_Python\DZ5\newfolder\Lib\site-packages\numpy-1.23.4.dist-info
